player_id,games_played,goals,assists,minutes_played,yellow_cards,red_cards,goals_per_game,minutes_per_game
660860,18,0,2,1364,3,0,0.0,75.8
660867,27,3,6,1893,2,0,0.111,70.1
661053,10,1,1,681,1,0,0.1,68.1
661145,35,1,0,2779,10,0,0.029,79.4
661171,23,0,0,1915,0,0,0.0,83.3
661207,23,0,1,1037,1,0,0.0,45.1
661212,9,0,0,472,0,0,0.0,52.4
661427,22,0,2,1048,1,0,0.0,47.6
662242,33,4,4,2577,2,0,0.121,78.1
662261,23,1,0,1980,1,0,0.043,86.1
663237,16,0,0,776,2,0,0.0,48.5
663244,1,0,0,11,0,0,0.0,11.0
663581,24,0,0,1771,5,0,0.0,73.8
663900,9,0,0,495,1,0,0.0,55.0
664708,20,0,1,987,2,0,0.0,49.4
666547,22,0,2,830,2,0,0.0,37.7
666974,9,0,0,257,1,0,0.0,28.6
667121,22,3,0,958,0,0,0.136,43.5
667251,13,1,2,547,0,0,0.077,42.1
667287,29,3,3,1925,1,0,0.103,66.4
667457,33,0,1,2838,5,0,0.0,86.0
667967,30,2,1,1330,3,0,0.067,44.3
668167,15,1,0,1155,1,0,0.067,77.0
668179,30,3,1,1898,3,0,0.1,63.3
668183,16,1,0,357,0,0,0.062,22.3
668207,34,2,2,1764,5,0,0.059,51.9
668212,1,0,0,3,0,0,0.0,3.0
668547,36,3,4,2750,8,0,0.083,76.4
668606,25,4,3,1637,3,0,0.16,65.5
668951,33,6,5,2162,1,0,0.182,65.5
669380,29,4,1,2481,5,0,0.138,85.6
670096,29,1,0,1954,2,0,0.034,67.4
670116,1,0,0,1,0,0,0.0,1.0
670681,21,5,1,1286,0,0,0.238,61.2
670717,3,0,0,26,2,0,0.0,8.7
670847,24,4,3,1681,1,0,0.167,70.0
670858,30,1,1,2180,5,0,0.033,72.7
670882,16,0,2,490,0,0,0.0,30.6
670883,2,0,0,7,0,0,0.0,3.5
671108,8,0,0,339,1,0,0.0,42.4
671590,25,1,1,1687,4,0,0.04,67.5
671594,24,5,4,1766,6,0,0.208,73.6
671799,3,0,1,116,0,0,0.0,38.7
672381,29,3,3,1674,2,0,0.103,57.7
672803,1,0,0,2,0,0,0.0,2.0
673492,21,1,0,1341,5,0,0.048,63.9
673514,11,0,0,780,3,0,0.0,70.9
674612,2,0,0,72,0,0,0.0,36.0
674806,37,1,2,2616,4,0,0.027,70.7
676042,32,0,3,1994,4,0,0.0,62.3
677057,23,2,0,687,1,0,0.087,29.9
677935,9,2,0,350,1,0,0.222,38.9
678406,31,1,4,1965,4,0,0.032,63.4
678479,15,0,0,725,1,0,0.0,48.3
678655,9,1,1,477,3,0,0.111,53.0
679423,32,2,2,2835,7,0,0.062,88.6
683571,33,3,1,1408,1,0,0.091,42.7
683620,1,0,0,45,0,0,0.0,45.0
683625,13,1,0,469,0,0,0.077,36.1
683840,29,2,9,2110,0,0,0.069,72.8
683895,14,0,0,1101,1,0,0.0,78.6
684210,37,8,4,2735,4,0,0.216,73.9
684315,23,1,2,1498,4,0,0.043,65.1
685484,1,0,0,9,0,0,0.0,9.0
686965,12,2,0,286,1,0,0.167,23.8
687609,29,4,2,1490,6,0,0.138,51.4
687626,33,3,1,2802,11,0,0.091,84.9
688707,18,0,0,913,3,0,0.0,50.7
689505,15,0,0,892,5,0,0.0,59.5
689637,9,0,1,554,2,0,0.0,61.6
690799,21,1,0,1723,5,0,0.048,82.0
691316,30,1,3,1621,1,0,0.033,54.0
691482,20,0,0,574,2,0,0.0,28.7
691786,16,1,0,481,3,0,0.062,30.1
691841,30,1,1,2350,7,0,0.033,78.3
691892,33,4,4,2658,3,0,0.121,80.5
691958,28,3,2,1873,2,0,0.107,66.9
692070,20,0,1,1397,5,0,0.0,69.8
692187,2,0,0,123,1,0,0.0,61.5
692208,1,0,0,45,0,0,0.0,45.0
692368,5,1,0,131,0,0,0.2,26.2
692737,30,0,2,1968,4,0,0.0,65.6
694507,28,5,0,1285,2,0,0.179,45.9
694509,3,0,0,219,1,0,0.0,73.0
695422,8,0,0,595,0,0,0.0,74.4
696164,2,0,0,16,0,0,0.0,8.0
696181,14,0,0,401,1,0,0.0,28.6
696589,29,0,3,1486,9,0,0.0,51.2
696764,12,0,0,248,1,0,0.0,20.7
697277,32,1,3,2671,6,0,0.031,83.5
697280,1,0,0,8,0,0,0.0,8.0
698164,22,0,1,1167,1,0,0.0,53.0
698259,28,3,0,2475,4,0,0.107,88.4
698678,35,1,2,2366,3,0,0.029,67.6
699233,2,0,0,46,0,0,0.0,23.0
700053,15,1,0,248,3,0,0.067,16.5
700078,15,0,0,556,0,0,0.0,37.1
700106,31,4,4,1471,3,0,0.129,47.5
701057,11,0,1,402,2,0,0.0,36.5
701757,20,1,1,629,4,0,0.05,31.4
701819,23,0,0,1086,1,0,0.0,47.2
701842,4,0,0,40,0,0,0.0,10.0
702441,24,2,2,2134,2,0,0.083,88.9
703245,12,1,3,614,2,0,0.083,51.2
704155,21,4,0,1075,2,0,0.19,51.2
704270,31,4,2,928,2,0,0.129,29.9
705063,35,0,3,2605,2,0,0.0,74.4
705395,32,0,0,2122,6,0,0.0,66.3
705813,21,0,1,805,2,0,0.0,38.3
706138,16,0,0,175,0,0,0.0,10.9
706889,1,0,0,9,0,0,0.0,9.0
706947,9,0,0,278,1,0,0.0,30.9
707063,5,0,0,300,1,0,0.0,60.0
707230,17,0,0,707,1,0,0.0,41.6
707242,16,0,0,551,1,0,0.0,34.4
707274,32,0,0,2596,7,0,0.0,81.1
707279,1,0,0,7,0,0,0.0,7.0
707295,3,0,0,35,0,0,0.0,11.7
707844,37,1,1,2994,1,0,0.027,80.9
708072,14,2,0,1026,2,0,0.143,73.3
708086,28,0,3,1164,2,0,0.0,41.6
708186,1,0,0,1,0,0,0.0,1.0
708265,29,11,2,1750,2,0,0.379,60.3
708635,23,0,3,1569,3,0,0.0,68.2
708678,1,0,0,28,0,0,0.0,28.0
709187,25,6,4,1689,2,0,0.24,67.6
709215,4,0,0,74,0,0,0.0,18.5
709372,36,6,3,3195,4,0,0.167,88.8
709380,18,0,1,349,0,0,0.0,19.4
709726,28,11,4,1811,0,0,0.393,64.7
709957,28,1,4,2025,3,0,0.036,72.3
709969,20,0,1,894,2,0,0.0,44.7
710671,14,0,0,810,1,0,0.0,57.9
710677,19,0,0,949,5,0,0.0,49.9
710679,6,1,0,155,1,0,0.167,25.8
710885,25,1,0,638,4,0,0.04,25.5
711337,36,6,3,2762,2,0,0.167,76.7
711374,30,1,3,2215,7,0,0.033,73.8
711382,7,0,0,129,0,0,0.0,18.4
711517,6,0,0,161,1,0,0.0,26.8
711544,37,1,1,3124,6,0,0.027,84.4
711625,35,1,3,2564,13,0,0.029,73.3
711969,24,0,0,1093,3,0,0.0,45.5
711976,20,1,0,569,1,0,0.05,28.4
711980,24,2,6,2064,3,0,0.083,86.0
711996,20,0,1,1608,0,0,0.0,80.4
711999,35,3,2,2351,1,0,0.086,67.2
712107,28,0,0,2520,3,0,0.0,90.0
713644,23,1,2,1270,2,0,0.043,55.2
715628,2,0,0,151,1,0,0.0,75.5
716276,27,0,0,2143,12,0,0.0,79.4
717118,23,0,1,1305,4,0,0.0,56.7
717411,37,1,2,2667,7,0,0.027,72.1
718034,30,1,4,1493,8,0,0.033,49.8
718201,23,0,1,874,3,0,0.0,38.0
718303,29,5,5,1485,0,0,0.172,51.2
719673,8,0,1,105,0,0,0.0,13.1
719999,19,1,0,1276,4,0,0.053,67.2
720038,35,4,4,1603,4,0,0.114,45.8
720518,38,7,4,2387,3,0,0.184,62.8
724104,15,0,1,674,1,0,0.0,44.9
724106,24,0,1,1027,3,0,0.0,42.8
724129,29,8,5,2382,5,0,0.276,82.1
724520,29,10,9,2255,3,0,0.345,77.8
724783,2,0,0,25,0,0,0.0,12.5
725912,7,0,0,630,0,0,0.0,90.0
726701,14,2,0,633,1,0,0.143,45.2
727089,33,0,1,2896,9,0,0.0,87.8
728485,36,0,1,3022,9,0,0.0,83.9
728733,27,2,1,2215,3,0,0.074,82.0
729814,34,14,6,2297,1,0,0.412,67.6
730484,20,2,0,1461,0,0,0.1,73.0
730581,23,0,0,1652,5,0,0.0,71.8
730861,34,2,1,2261,4,0,0.059,66.5
730893,38,1,2,3255,6,0,0.026,85.7
731491,7,0,0,111,0,0,0.0,15.9
733371,10,0,0,305,1,0,0.0,30.5
733576,37,10,6,2491,4,0,0.27,67.3
734676,4,0,0,137,1,0,0.0,34.2
735568,33,0,0,2810,8,0,0.0,85.2
735570,35,1,1,2835,10,0,0.029,81.0
735571,21,1,1,997,2,0,0.048,47.5
739443,38,22,1,3287,7,0,0.579,86.5
739769,29,9,4,2232,7,0,0.31,77.0
741142,15,1,0,1350,3,0,0.067,90.0
741238,31,1,7,1684,1,0,0.032,54.3
741253,4,1,0,299,0,0,0.25,74.8
741257,32,1,0,2372,11,0,0.031,74.1
741289,25,0,1,1332,6,0,0.0,53.3
741292,8,1,0,204,1,0,0.125,25.5
742201,31,4,6,2110,2,0,0.129,68.1
742521,12,0,0,374,0,0,0.0,31.2
743091,19,1,2,1008,2,0,0.053,53.1
743384,28,4,2,1564,0,0,0.143,55.9
743386,12,2,1,754,1,0,0.167,62.8
743387,9,1,1,209,0,0,0.111,23.2
743413,34,5,3,2649,5,0,0.147,77.9
743496,33,3,1,2839,3,0,0.091,86.0
743498,24,0,2,981,0,0,0.0,40.9
743500,26,0,4,1372,3,0,0.0,52.8
743515,33,0,1,2970,2,0,0.0,90.0
743591,24,1,2,821,2,0,0.042,34.2
743599,27,6,2,1504,5,0,0.222,55.7
743600,27,1,0,1255,4,0,0.037,46.5
743951,12,0,0,168,1,0,0.0,14.0
744149,34,1,5,2563,4,0,0.029,75.4
744728,32,2,4,2181,1,0,0.062,68.2
744857,5,0,0,71,0,0,0.0,14.2
745173,25,3,3,1382,7,0,0.12,55.3
745181,22,1,0,979,4,0,0.045,44.5
745200,31,6,7,2410,3,0,0.194,77.7
745461,19,3,1,603,0,0,0.158,31.7
746695,25,2,1,1002,4,0,0.08,40.1
746712,27,1,0,1696,2,0,0.037,62.8
746891,24,2,4,1064,4,0,0.083,44.3
746910,30,8,4,1928,2,0,0.267,64.3
747009,21,1,0,789,0,0,0.048,37.6
747720,12,3,0,687,4,0,0.25,57.2
748319,20,0,1,685,4,0,0.0,34.2
748382,34,0,1,1086,0,0,0.0,31.9
748679,2,0,0,27,0,0,0.0,13.5
749552,28,2,2,976,5,0,0.071,34.9
750878,12,0,0,1080,0,0,0.0,90.0
750904,27,3,2,1365,1,0,0.111,50.6
763079,21,0,0,1429,2,0,0.0,68.0
763182,31,1,0,1521,4,0,0.032,49.1
764859,29,5,5,1268,2,0,0.172,43.7
765467,9,0,0,441,0,0,0.0,49.0
766412,28,2,2,1902,0,0,0.071,67.9
766583,26,2,0,2203,1,0,0.077,84.7
766723,8,0,0,270,2,0,0.0,33.8
768380,28,1,1,2335,4,0,0.036,83.4
770436,30,1,0,1764,8,0,0.033,58.8
775605,23,1,1,1666,0,0,0.043,72.4
776798,21,2,2,711,3,0,0.095,33.9
776890,23,8,2,1004,2,0,0.348,43.7
777005,28,2,4,1463,1,0,0.071,52.2
780548,19,2,1,979,0,0,0.105,51.5
780630,2,0,0,86,0,0,0.0,43.0
783396,29,1,2,1023,0,0,0.034,35.3
785353,37,1,1,2248,7,0,0.027,60.8
786436,25,0,2,2077,4,0,0.0,83.1
787151,23,0,0,1306,2,0,0.0,56.8
787232,5,0,0,170,0,0,0.0,34.0
787618,12,0,0,354,2,0,0.0,29.5
787912,11,0,0,654,0,0,0.0,59.5
789082,14,0,2,613,4,0,0.0,43.8
789252,1,0,0,34,0,0,0.0,34.0
789898,15,0,0,268,0,0,0.0,17.9
792331,21,1,1,640,0,0,0.048,30.5
792380,24,3,1,1461,2,0,0.125,60.9
794349,5,1,0,327,1,0,0.2,65.4
794758,24,1,2,856,1,0,0.042,35.7
795274,8,1,1,417,0,0,0.125,52.1
796213,24,0,0,540,1,0,0.0,22.5
796297,32,0,2,1785,2,0,0.0,55.8
796589,10,0,0,477,0,0,0.0,47.7
796865,24,0,1,1532,1,0,0.0,63.8
798043,21,2,0,1024,1,0,0.095,48.8
798114,19,0,0,753,2,0,0.0,39.6
798404,21,0,1,1185,1,0,0.0,56.4
798925,26,3,1,1242,2,0,0.115,47.8
798929,29,0,1,1763,5,0,0.0,60.8
799993,17,2,3,580,1,0,0.118,34.1
800176,35,1,0,2766,12,0,0.029,79.0
801734,31,4,1,1342,1,0,0.129,43.3
802515,11,2,0,540,0,0,0.182,49.1
804219,2,1,0,180,0,0,0.5,90.0
804711,32,1,0,2719,3,0,0.031,85.0
805714,32,0,0,2478,5,0,0.0,77.4
805886,7,0,0,191,1,0,0.0,27.3
805908,21,0,2,1285,0,0,0.0,61.2
806793,26,0,0,1941,2,0,0.0,74.7
806948,3,0,0,270,0,0,0.0,90.0
807165,25,0,3,1980,5,0,0.0,79.2
807386,29,3,3,919,3,0,0.103,31.7
807688,27,2,2,2149,5,0,0.074,79.6
807689,17,5,1,1264,3,0,0.294,74.4
808348,29,3,4,2327,5,0,0.103,80.2
809498,18,2,0,677,3,0,0.111,37.6
810092,32,3,4,2454,3,0,0.094,76.7
810096,6,0,0,88,0,0,0.0,14.7
810411,28,10,5,1772,1,0,0.357,63.3
810649,13,1,1,502,2,0,0.077,38.6
810895,12,0,0,289,2,0,0.0,24.1
810909,11,0,0,265,1,0,0.0,24.1
811778,28,2,3,2334,5,0,0.071,83.4
811779,24,1,4,1268,2,0,0.042,52.8
813137,25,2,4,1285,3,0,0.08,51.4
814446,12,0,1,691,2,0,0.0,57.6
815078,20,0,1,1173,1,0,0.0,58.6
816308,16,1,2,746,3,0,0.062,46.6
816580,15,0,1,709,0,0,0.0,47.3
816585,21,8,5,1164,3,0,0.381,55.4
817665,14,0,1,828,0,0,0.0,59.1
818448,32,0,2,2600,4,0,0.0,81.2
818495,23,1,0,1904,6,0,0.043,82.8
819566,8,0,0,618,2,0,0.0,77.2
819590,11,0,0,249,2,0,0.0,22.6
819636,30,8,0,1456,1,0,0.267,48.5
820241,12,0,0,537,0,0,0.0,44.8
820374,28,1,2,1654,2,0,0.036,59.1
820723,3,0,0,36,0,0,0.0,12.0
820957,31,5,2,1292,2,0,0.161,41.7
822331,36,0,2,2828,9,0,0.0,78.6
822458,22,10,1,1219,2,0,0.455,55.4
822959,26,3,3,1294,2,0,0.115,49.8
823231,32,7,8,2282,5,0,0.219,71.3
823486,37,1,1,3264,8,0,0.027,88.2
825438,1,0,0,45,0,0,0.0,45.0
826224,35,2,3,2678,6,0,0.057,76.5
827734,33,5,6,1130,1,0,0.152,34.2
829299,3,0,0,270,0,0,0.0,90.0
829838,16,1,2,1319,0,0,0.062,82.4
829874,32,2,4,1969,3,0,0.062,61.5
830108,11,0,0,516,3,0,0.0,46.9
830265,5,1,0,119,2,0,0.2,23.8
830365,14,4,0,836,1,0,0.286,59.7
830890,25,1,0,1785,6,0,0.04,71.4
834397,33,0,0,2970,3,0,0.0,90.0
834483,1,0,0,90,0,0,0.0,90.0
834487,33,1,2,1741,4,0,0.03,52.8
834491,29,1,1,1265,6,0,0.034,43.6
834742,29,2,4,1704,2,0,0.069,58.8
834744,13,0,0,280,2,0,0.0,21.5
834752,26,1,1,933,1,0,0.038,35.9
834764,36,4,6,2070,3,0,0.111,57.5
836441,23,0,0,1830,6,0,0.0,79.6
838236,2,2,0,20,0,0,1.0,10.0
838562,10,0,0,221,0,0,0.0,22.1
842341,34,0,0,2938,1,0,0.0,86.4
843286,11,1,0,539,0,0,0.091,49.0
843595,2,0,0,135,0,0,0.0,67.5
844516,17,3,1,1205,2,0,0.176,70.9
844637,19,1,1,1382,2,0,0.053,72.7
845638,3,0,0,151,0,0,0.0,50.3
845654,36,10,7,2844,2,0,0.278,79.0
846254,8,0,0,228,0,0,0.0,28.5
846310,24,1,2,1091,2,0,0.042,45.5
848509,31,0,1,1837,3,0,0.0,59.3
848682,5,0,0,252,0,0,0.0,50.4
849410,27,2,4,2171,5,0,0.074,80.4
849520,35,7,3,2365,3,0,0.2,67.6
851220,25,3,1,1834,1,0,0.12,73.4
851385,8,0,0,443,0,0,0.0,55.4
854721,1,0,0,6,0,0,0.0,6.0
855015,28,2,9,1797,2,0,0.071,64.2
855134,2,0,0,32,0,0,0.0,16.0
855256,37,3,1,2860,5,0,0.081,77.3
855308,32,5,4,2563,3,0,0.156,80.1
856530,37,9,1,2994,5,0,0.243,80.9
857818,15,0,1,605,0,0,0.0,40.3
860053,3,0,0,25,0,0,0.0,8.3
860078,1,0,0,3,0,0,0.0,3.0
860992,21,0,0,1406,6,0,0.0,67.0
861410,33,4,9,2027,1,0,0.121,61.4
861981,19,1,1,941,0,0,0.053,49.5
862606,9,2,1,306,0,0,0.222,34.0
863204,8,1,0,447,3,0,0.125,55.9
863759,18,0,0,1175,1,0,0.0,65.3
864306,26,2,0,1928,6,0,0.077,74.2
865682,24,0,1,578,3,0,0.0,24.1
866246,23,1,3,967,2,0,0.043,42.0
866250,1,0,0,31,0,0,0.0,31.0
866579,6,0,0,90,0,0,0.0,15.0
866655,14,0,0,350,2,0,0.0,25.0
867137,31,1,1,2666,6,0,0.032,86.0
867688,27,4,4,1751,0,0,0.148,64.9
872171,20,2,1,1571,2,0,0.1,78.6
875306,1,0,0,3,0,0,0.0,3.0
875332,15,2,0,1067,2,0,0.133,71.1
875334,22,4,0,975,1,0,0.182,44.3
876298,33,1,1,1889,6,0,0.03,57.2
876631,20,2,3,1409,6,0,0.1,70.4
877124,9,0,0,614,1,0,0.0,68.2
880245,36,3,4,3026,6,0,0.083,84.1
881297,27,2,3,1358,3,0,0.074,50.3
882710,2,0,0,100,0,0,0.0,50.0
883007,4,0,0,132,0,0,0.0,33.0
883865,12,0,0,501,2,0,0.0,41.8
884820,1,0,0,14,0,0,0.0,14.0
884822,1,0,1,4,0,0,0.0,4.0
885226,23,2,0,767,3,0,0.087,33.3
885445,13,5,1,428,2,0,0.385,32.9
887638,31,2,0,2443,3,0,0.065,78.8
889435,12,0,1,739,2,0,0.0,61.6
890290,28,2,2,2037,7,0,0.071,72.8
890385,13,0,0,829,1,0,0.0,63.8
890719,15,2,1,487,1,0,0.133,32.5
890721,20,0,0,698,3,0,0.0,34.9
891923,2,0,0,71,0,0,0.0,35.5
891998,25,1,0,2098,5,0,0.04,83.9
892160,28,6,1,2442,6,0,0.214,87.2
892221,20,0,2,1342,3,0,0.0,67.1
892929,28,4,2,1337,2,0,0.143,47.8
892932,19,1,0,1310,3,0,0.053,68.9
893675,2,0,0,40,0,0,0.0,20.0
894456,1,0,0,28,0,0,0.0,28.0
894914,31,4,3,2040,0,0,0.129,65.8
895326,32,3,1,1468,4,0,0.094,45.9
895331,1,0,0,1,0,0,0.0,1.0
895591,1,0,0,1,0,0,0.0,1.0
895937,37,1,4,3085,3,0,0.027,83.4
897423,2,0,0,5,0,0,0.0,2.5
897424,19,4,3,955,0,0,0.211,50.3
897505,3,0,0,37,0,0,0.0,12.3
897651,1,0,0,5,0,0,0.0,5.0
898352,11,0,0,374,3,0,0.0,34.0
900195,26,1,2,1038,1,0,0.038,39.9
900601,2,0,0,7,0,0,0.0,3.5
901019,25,1,2,991,5,0,0.04,39.6
903359,11,1,1,272,0,0,0.091,24.7
903611,8,0,0,406,1,0,0.0,50.8
903666,18,3,1,559,1,0,0.167,31.1
903693,26,4,4,1682,2,0,0.154,64.7
904662,32,2,1,1905,2,0,0.062,59.5
904723,3,0,0,31,1,0,0.0,10.3
904802,22,0,0,1143,7,0,0.0,52.0
905011,28,3,5,1854,2,0,0.107,66.2
905997,30,2,2,1425,1,0,0.067,47.5
906160,8,0,0,422,2,0,0.0,52.8
907559,20,0,0,735,3,0,0.0,36.8
907813,34,0,1,1494,2,0,0.0,43.9
909758,11,0,0,171,0,0,0.0,15.5
910541,16,1,1,440,0,0,0.062,27.5
910905,18,0,0,1406,3,0,0.0,78.1
911328,27,0,2,1550,3,0,0.0,57.4
911424,1,0,0,2,0,0,0.0,2.0
912392,10,1,0,399,1,0,0.1,39.9
912902,33,0,0,2940,3,0,0.0,89.1
914269,1,0,0,1,0,0,0.0,1.0
914562,23,7,6,1356,0,0,0.304,59.0
914934,28,2,0,1514,2,0,0.071,54.1
916430,9,0,0,810,1,0,0.0,90.0
917778,27,5,1,1195,2,0,0.185,44.3
918414,7,0,0,127,1,0,0.0,18.1
918969,24,3,4,1851,6,0,0.125,77.1
919515,22,0,1,1543,3,0,0.0,70.1
920470,8,0,1,353,1,0,0.0,44.1
920939,1,0,0,18,0,0,0.0,18.0
921345,7,0,0,87,0,0,0.0,12.4
921431,6,1,0,89,1,0,0.167,14.8
921655,35,6,0,2757,3,0,0.171,78.8
922563,13,0,1,660,2,0,0.0,50.8
922693,24,2,2,1480,5,0,0.083,61.7
922769,23,1,4,1494,0,0,0.043,65.0
923595,22,2,0,401,2,0,0.091,18.2
923831,32,0,2,1739,1,0,0.0,54.3
923945,23,1,1,1727,8,0,0.043,75.1
924117,23,0,1,1506,3,0,0.0,65.5
924610,1,0,0,90,0,0,0.0,90.0
924800,1,0,0,11,0,0,0.0,11.0
924857,24,0,2,991,4,0,0.0,41.3
925838,7,0,0,456,3,0,0.0,65.1
926309,3,0,0,40,0,0,0.0,13.3
926694,20,0,1,823,1,0,0.0,41.2
926952,26,4,4,1445,5,0,0.154,55.6
926978,24,0,0,1798,2,0,0.0,74.9
927353,27,5,5,2096,4,0,0.185,77.6
927768,20,0,0,1406,1,0,0.0,70.3
928037,6,0,0,75,0,0,0.0,12.5
928323,2,0,0,33,0,0,0.0,16.5
929899,27,0,0,1710,2,0,0.0,63.3
930781,35,7,4,1560,1,0,0.2,44.6
930998,1,0,0,1,0,0,0.0,1.0
931160,24,0,0,982,3,0,0.0,40.9
931838,25,2,2,1820,0,0,0.08,72.8
932187,29,0,2,2097,5,0,0.0,72.3
933017,3,0,0,166,0,0,0.0,55.3
933018,6,0,0,56,1,0,0.0,9.3
933900,25,2,2,1041,2,0,0.08,41.6
933908,13,0,0,582,1,0,0.0,44.8
934514,2,0,0,106,0,0,0.0,53.0
934527,15,1,1,289,2,0,0.067,19.3
934878,30,3,0,944,3,0,0.1,31.5
935230,30,6,1,952,2,0,0.2,31.7
935231,34,6,2,2670,3,0,0.176,78.5
935232,9,0,0,115,0,0,0.0,12.8
935245,23,2,0,1708,4,0,0.087,74.3
935281,2,0,0,77,0,0,0.0,38.5
935760,12,1,1,430,1,0,0.083,35.8
936739,1,0,0,9,0,0,0.0,9.0
936874,15,0,0,353,2,0,0.0,23.5
937941,38,8,0,1915,3,0,0.211,50.4
937945,1,0,0,17,0,0,0.0,17.0
937955,14,2,2,482,0,0,0.143,34.4
937958,28,16,12,2270,1,0,0.571,81.1
938156,2,0,0,9,0,0,0.0,4.5
938158,10,0,1,266,1,0,0.0,26.6
938729,36,2,0,2843,5,0,0.056,79.0
939374,12,0,0,940,4,0,0.0,78.3
939964,27,3,4,1330,2,0,0.111,49.3
940464,1,0,0,6,0,0,0.0,6.0
941869,2,0,0,5,0,0,0.0,2.5
942497,11,0,0,864,2,0,0.0,78.5
943795,13,3,1,483,2,0,0.231,37.2
944331,10,0,0,187,0,0,0.0,18.7
944355,6,0,0,259,0,0,0.0,43.2
944570,10,1,0,163,0,0,0.1,16.3
944724,13,0,0,968,4,0,0.0,74.5
945500,2,0,0,134,0,0,0.0,67.0
945753,4,0,1,311,2,0,0.0,77.8
945760,1,0,0,1,0,0,0.0,1.0
945763,1,0,0,90,0,0,0.0,90.0
945767,1,0,0,10,0,0,0.0,10.0
947360,15,0,3,970,3,0,0.0,64.7
947411,18,1,1,766,1,0,0.056,42.6
947431,14,0,0,833,2,0,0.0,59.5
948272,5,0,0,81,0,0,0.0,16.2
948273,35,2,1,2135,11,0,0.057,61.0
948275,34,7,5,2201,2,0,0.206,64.7
948278,32,2,0,2743,11,0,0.062,85.7
948279,25,3,1,1306,5,0,0.12,52.2
948294,35,12,7,2886,5,0,0.343,82.5
949113,15,1,2,1187,2,0,0.067,79.1
950091,9,1,1,132,0,0,0.111,14.7
950593,2,0,0,26,0,0,0.0,13.0
951579,25,0,5,1873,3,0,0.0,74.9
952282,27,4,8,1719,3,0,0.148,63.7
952779,8,0,0,88,0,0,0.0,11.0
953135,2,0,0,58,0,0,0.0,29.0
953901,28,1,2,2384,9,0,0.036,85.1
954105,1,0,0,8,0,0,0.0,8.0
954688,1,0,0,7,0,0,0.0,7.0
955070,3,0,0,32,0,0,0.0,10.7
955281,26,0,0,1734,0,0,0.0,66.7
955354,3,0,0,31,0,0,0.0,10.3
955357,33,13,0,1683,5,0,0.394,51.0
955358,1,0,0,7,0,0,0.0,7.0
955359,4,0,0,97,0,0,0.0,24.2
955448,18,1,0,337,1,0,0.056,18.7
957822,3,0,0,70,0,0,0.0,23.3
957874,30,9,4,2209,3,0,0.3,73.6
960571,22,2,0,668,0,0,0.091,30.4
961022,15,0,3,542,1,0,0.0,36.1
961087,15,0,0,378,1,0,0.0,25.2
961297,24,1,1,1232,6,0,0.042,51.3
962110,31,1,0,2706,3,0,0.032,87.3
962124,2,0,1,45,0,0,0.0,22.5
962125,12,0,0,541,3,0,0.0,45.1
962145,1,0,0,1,0,0,0.0,1.0
962555,3,0,0,65,0,0,0.0,21.7
964190,2,0,0,94,0,0,0.0,47.0
964580,30,5,1,2458,5,0,0.167,81.9
967319,4,0,0,40,0,0,0.0,10.0
967346,20,2,0,756,0,0,0.1,37.8
969192,24,0,1,1446,2,0,0.0,60.2
969447,30,1,2,1361,3,0,0.033,45.4
970279,32,0,0,2240,3,0,0.0,70.0
971570,17,5,7,1235,3,0,0.294,72.6
971663,7,0,1,32,0,0,0.0,4.6
972465,27,2,2,892,1,0,0.074,33.0
972475,1,0,0,7,0,0,0.0,7.0
973085,31,0,0,1662,5,0,0.0,53.6
973949,29,1,0,2172,8,0,0.034,74.9
974251,5,0,0,39,0,0,0.0,7.8
974581,2,0,0,74,0,0,0.0,37.0
975347,18,0,2,815,2,0,0.0,45.3
976446,1,0,0,45,0,0,0.0,45.0
977464,20,1,3,1132,3,0,0.05,56.6
978668,1,0,0,1,0,0,0.0,1.0
979324,2,0,0,36,1,0,0.0,18.0
979551,28,1,0,1048,6,0,0.036,37.4
979761,2,0,0,180,0,0,0.0,90.0
980575,15,0,0,840,1,0,0.0,56.0
982097,1,0,0,1,0,0,0.0,1.0
982267,19,1,0,895,3,0,0.053,47.1
982855,13,0,2,605,1,0,0.0,46.5
983989,4,0,0,81,1,0,0.0,20.2
984096,9,0,0,516,0,0,0.0,57.3
984373,1,0,0,90,1,0,0.0,90.0
984964,16,0,0,530,0,0,0.0,33.1
985383,28,1,0,1875,5,0,0.036,67.0
985546,1,0,0,14,0,0,0.0,14.0
985806,9,0,0,340,0,0,0.0,37.8
986285,8,1,0,90,0,0,0.125,11.2
986288,19,4,0,1164,3,0,0.211,61.3
986291,19,0,4,753,2,0,0.0,39.6
986310,1,0,0,7,0,0,0.0,7.0
988275,1,0,0,90,0,0,0.0,90.0
988987,1,0,0,16,0,0,0.0,16.0
989112,7,0,0,367,0,0,0.0,52.4
989574,28,4,6,1303,4,0,0.143,46.5
989621,15,0,1,752,4,0,0.0,50.1
990637,27,2,2,823,3,0,0.074,30.5
990732,1,0,0,52,0,0,0.0,52.0
991054,24,0,1,1966,3,0,0.0,81.9
991459,3,0,0,68,0,0,0.0,22.7
991487,28,2,1,1764,2,0,0.071,63.0
991744,1,0,1,9,0,0,0.0,9.0
991800,5,0,0,121,0,0,0.0,24.2
992569,4,0,0,352,0,0,0.0,88.0
992686,28,10,2,1587,2,0,0.357,56.7
994536,23,1,1,748,4,0,0.043,32.5
