,,,,,,,,,Touches,,,,,,,Take-Ons,,,,,Carries,,,,,,,,
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,Matches
910,Ben Gannon-Doak,sct SCO,MF,Bournemouth,eng Premier League,20-152,2005,0.7,,,,,,,,,,,,,,,,,,,,,Matches
911,Facundo Garcés,my MAS,DF,Alavés,es La Liga,26-219,1999,8.8,,,,,,,,,,,,,,,,,,,,,Matches
912,Aleix García,es ESP,MF,Leverkusen,de Bundesliga,28-288,1997,25.3,,,,,,,,,,,,,,,,,,,,,Matches
913,Álvaro García,es ESP,"MF,FW",Rayo Vallecano,es La Liga,33-167,1992,22,,,,,,,,,,,,,,,,,,,,,Matches
914,Andrés García,es ESP,DF,Aston Villa,eng Premier League,23-064,2003,0.4,,,,,,,,,,,,,,,,,,,,,Matches
915,Eder García,es ESP,FW,Athletic Club,es La Liga,22-098,2004,0.4,,,,,,,,,,,,,,,,,,,,,Matches
916,Eric García,es ESP,"DF,MF",Barcelona,es La Liga,25-093,2001,26,,,,,,,,,,,,,,,,,,,,,Matches
917,Fran Garcia,es ESP,"DF,MF",Real Madrid,es La Liga,26-241,1999,7.5,,,,,,,,,,,,,,,,,,,,,Matches
918,Gonzalo García,es ESP,FW,Real Madrid,es La Liga,22-019,2004,7.6,,,,,,,,,,,,,,,,,,,,,Matches
919,Hugo García,es ESP,MF,Celta Vigo,es La Liga,19-163,2006,0.1,,,,,,,,,,,,,,,,,,,,,Matches
920,Joan García,es ESP,GK,Barcelona,es La Liga,24-343,2001,25,,,,,,,,,,,,,,,,,,,,,Matches
921,Pablo Garcia,es ESP,MF,Real Betis,es La Liga,19-303,2006,4.3,,,,,,,,,,,,,,,,,,,,,Matches
922,Rubén García,es ESP,"MF,FW",Osasuna,es La Liga,32-272,1993,18.9,,,,,,,,,,,,,,,,,,,,,Matches
923,Ulisses Garcia,ch SUI,"MF,DF",Marseille,fr Ligue 1,30-091,1996,2.3,,,,,,,,,,,,,,,,,,,,,Matches
924,Ulisses Garcia,ch SUI,DF,Sassuolo,it Serie A,30-091,1996,6.3,,,,,,,,,,,,,,,,,,,,,Matches
925,Víctor García,es ESP,"MF,FW",Levante,es La Liga,28-208,1997,8.5,,,,,,,,,,,,,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,Matches
926,Alejandro Garnacho,ar ARG,MF,Chelsea,eng Premier League,21-285,2004,12.5,,,,,,,,,,,,,,,,,,,,,Matches
927,James Garner,eng ENG,"MF,DF",Everton,eng Premier League,25-030,2001,31.9,,,,,,,,,,,,,,,,,,,,,Matches
928,Erawan Garnier,th THA,DF,Lens,fr Ligue 1,20-097,2006,0.1,,,,,,,,,,,,,,,,,,,,,Matches
929,Federico Gatti,it ITA,DF,Juventus,it Serie A,27-292,1998,10.9,,,,,,,,,,,,,,,,,,,,,Matches
930,Federico Gattoni,ar ARG,DF,Sevilla,es La Liga,27-055,1999,0.1,,,,,,,,,,,,,,,,,,,,,Matches
931,Gavi,es ESP,MF,Barcelona,es La Liga,21-250,2004,1.7,,,,,,,,,,,,,,,,,,,,,Matches
932,Jusuf Gazibegović,ba BIH,DF,Köln,de Bundesliga,26-032,2000,0.3,,,,,,,,,,,,,,,,,,,,,Matches
933,Paulo Gazzaniga,ar ARG,GK,Girona,es La Liga,34-100,1992,27.5,,,,,,,,,,,,,,,,,,,,,Matches
934,Jean-Philippe Gbamin,ci CIV,"DF,MF",Metz,fr Ligue 1,30-199,1995,24.3,,,,,,,,,,,,,,,,,,,,,Matches
935,Yann Gboho,fr FRA,"MF,FW",Toulouse,fr Ligue 1,25-088,2001,26,,,,,,,,,,,,,,,,,,,,,Matches
936,David de Gea,es ESP,GK,Fiorentina,it Serie A,35-156,1990,31,,,,,,,,,,,,,,,,,,,,,Matches
937,Lutsharel Geertruida,nl NED,"DF,MF",Sunderland,eng Premier League,25-268,2000,15.8,,,,,,,,,,,,,,,,,,,,,Matches
938,Valentin Gendrey,fr FRA,DF,Hoffenheim,de Bundesliga,25-295,2000,0.7,,,,,,,,,,,,,,,,,,,,,Matches
939,Tyrique George,eng ENG,FW,Chelsea,eng Premier League,20-067,2006,1.6,,,,,,,,,,,,,,,,,,,,,Matches
940,Tyrique George,eng ENG,MF,Everton,eng Premier League,20-067,2006,1.4,,,,,,,,,,,,,,,,,,,,,Matches
941,Yannick Gerhardt,de GER,MF,Wolfsburg,de Bundesliga,32-030,1994,11.2,,,,,,,,,,,,,,,,,,,,,Matches
942,Willem Geubbels,fr FRA,FW,Paris FC,fr Ligue 1,24-239,2001,8.9,,,,,,,,,,,,,,,,,,,,,Matches
943,Ismaël Gharbi,tn TUN,MF,Augsburg,de Bundesliga,22-002,2004,1,,,,,,,,,,,,,,,,,,,,,Matches
944,Mourad El Ghezouani,ma MAR,FW,Elche,es La Liga,27-320,1998,0.6,,,,,,,,,,,,,,,,,,,,,Matches
945,Rachid Ghezzal,dz ALG,FW,Lyon,fr Ligue 1,33-338,1992,2,,,,,,,,,,,,,,,,,,,,,Matches
946,Daniele Ghilardi,it ITA,DF,Roma,it Serie A,23-096,2003,10.4,,,,,,,,,,,,,,,,,,,,,Matches
947,Andrea Ghion,it ITA,MF,Sassuolo,it Serie A,26-048,2000,0.1,,,,,,,,,,,,,,,,,,,,,Matches
948,Dimitris Giannoulis,gr GRE,MF,Augsburg,de Bundesliga,30-177,1995,18.1,,,,,,,,,,,,,,,,,,,,,Matches
949,Morgan Gibbs-White,eng ENG,"MF,FW",Nottingham Forest,eng Premier League,26-075,2000,29.3,,,,,,,,,,,,,,,,,,,,,Matches
950,Bryan Gil,es ESP,MF,Girona,es La Liga,25-060,2001,15.2,,,,,,,,,,,,,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,Matches
951,Mario Gila,es ESP,DF,Lazio,it Serie A,25-226,2000,24.7,,,,,,,,,,,,,,,,,,,,,Matches
952,Billy Gilmour,sct SCO,MF,Napoli,it Serie A,24-305,2001,7.8,,,,,,,,,,,,,,,,,,,,,Matches
953,Benedikt Gimber,de GER,DF,Heidenheim,de Bundesliga,29-052,1997,16,,,,,,,,,,,,,,,,,,,,,Matches
954,Santiago Giménez,mx MEX,FW,Milan,it Serie A,24-359,2001,7.4,,,,,,,,,,,,,,,,,,,,,Matches
955,Gvidas Gineitis,lt LTU,MF,Torino,it Serie A,21-362,2004,15.3,,,,,,,,,,,,,,,,,,,,,Matches
956,Matthias Ginter,de GER,DF,Freiburg,de Bundesliga,32-083,1994,27,,,,,,,,,,,,,,,,,,,,,Matches
957,Giovane,br BRA,"FW,MF",Hellas Verona,it Serie A,22-139,2003,17,,,,,,,,,,,,,,,,,,,,,Matches
958,Giovane,br BRA,FW,Napoli,it Serie A,22-139,2003,2,,,,,,,,,,,,,,,,,,,,,Matches
959,Olivier Giroud,fr FRA,FW,Lille,fr Ligue 1,39-194,1986,16.5,,,,,,,,,,,,,,,,,,,,,Matches
960,Jamie Gittens,eng ENG,MF,Chelsea,eng Premier League,21-247,2004,5.5,,,,,,,,,,,,,,,,,,,,,Matches
961,Robert Glatzel,de GER,FW,Hamburger SV,de Bundesliga,32-094,1994,4,,,,,,,,,,,,,,,,,,,,,Matches
962,Serge Gnabry,de GER,MF,Bayern Munich,de Bundesliga,30-272,1995,13.5,,,,,,,,,,,,,,,,,,,,,Matches
963,Wilfried Gnonto,it ITA,FW,Leeds United,eng Premier League,22-158,2003,4.3,,,,,,,,,,,,,,,,,,,,,Matches
964,Giorgi Gocholeishvili,ge GEO,MF,Hamburger SV,de Bundesliga,25-057,2001,9.8,,,,,,,,,,,,,,,,,,,,,Matches
965,Martial Godo,ci CIV,MF,Strasbourg,fr Ligue 1,23-029,2003,13.9,,,,,,,,,,,,,,,,,,,,,Matches
966,Maxima Goffi,fr FRA,DF,Lille,fr Ligue 1,18-079,2008,0.4,,,,,,,,,,,,,,,,,,,,,Matches
967,Saba Goglichidze,ge GEO,DF,Udinese,it Serie A,21-291,2004,4.7,,,,,,,,,,,,,,,,,,,,,Matches
968,Edoardo Goldaniga,it ITA,DF,Como,it Serie A,32-161,1993,0.2,,,,,,,,,,,,,,,,,,,,,Matches
969,Aleksandr Golovin,ru RUS,MF,Monaco,fr Ligue 1,29-317,1996,16.4,,,,,,,,,,,,,,,,,,,,,Matches
970,André Gomes,pt POR,MF,Lille,fr Ligue 1,32-256,1993,0.1,,,,,,,,,,,,,,,,,,,,,Matches
971,Angel Gomes,eng ENG,MF,Marseille,fr Ligue 1,25-224,2000,9.9,,,,,,,,,,,,,,,,,,,,,Matches
972,Angel Gomes,eng ENG,"MF,FW",Wolves,eng Premier League,25-224,2000,3.8,,,,,,,,,,,,,,,,,,,,,Matches
973,João Gomes,br BRA,MF,Wolves,eng Premier League,25-059,2001,26.5,,,,,,,,,,,,,,,,,,,,,Matches
974,Rodrigo Gomes,pt POR,"MF,FW",Wolves,eng Premier League,22-279,2003,7,,,,,,,,,,,,,,,,,,,,,Matches
975,Toti Gomes,pt POR,DF,Wolves,eng Premier League,27-086,1999,11.5,,,,,,,,,,,,,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,Matches
976,Diego Gómez,py PAR,"MF,FW",Brighton,eng Premier League,23-016,2003,22.4,,,,,,,,,,,,,,,,,,,,,Matches
977,Joe Gomez,eng ENG,DF,Liverpool,eng Premier League,28-324,1997,5.8,,,,,,,,,,,,,,,,,,,,,Matches
978,Moi Gómez,es ESP,MF,Osasuna,es La Liga,31-293,1994,10.9,,,,,,,,,,,,,,,,,,,,,Matches
979,Sergio Gómez,es ESP,DF,Real Sociedad,es La Liga,25-220,2000,24.9,,,,,,,,,,,,,,,,,,,,,Matches
980,Unai Gómez,es ESP,"MF,FW",Athletic Club,es La Liga,22-322,2003,7,,,,,,,,,,,,,,,,,,,,,Matches
981,Valentín Gómez,ar ARG,DF,Real Betis,es La Liga,22-290,2003,15.8,,,,,,,,,,,,,,,,,,,,,Matches
982,Tidiam Gomis,fr FRA,FW,RB Leipzig,de Bundesliga,19-247,2006,3.7,,,,,,,,,,,,,,,,,,,,,Matches
983,Rafael Gonçalves,pt POR,MF,Strasbourg,fr Ligue 1,21-053,2005,3,,,,,,,,,,,,,,,,,,,,,Matches
984,Nicolás González,es ESP,MF,Manchester City,eng Premier League,24-099,2002,15.3,,,,,,,,,,,,,,,,,,,,,Matches
985,Nicolás González,ar ARG,"MF,DF",Atlético Madrid,es La Liga,28-006,1998,14.8,,,,,,,,,,,,,,,,,,,,,Matches
986,Nicolás González,ar ARG,"FW,MF",Juventus,it Serie A,28-006,1998,0.2,,,,,,,,,,,,,,,,,,,,,Matches
987,Urko González,es ESP,MF,Espanyol,es La Liga,25-023,2001,23.2,,,,,,,,,,,,,,,,,,,,,Matches
988,Urko González,es ESP,"DF,MF",Real Sociedad,es La Liga,25-023,2001,0.1,,,,,,,,,,,,,,,,,,,,,Matches
989,Anthony Gordon,eng ENG,FW,Newcastle United,eng Premier League,25-047,2001,19.2,,,,,,,,,,,,,,,,,,,,,Matches
990,Leon Goretzka,de GER,MF,Bayern Munich,de Bundesliga,31-065,1995,17.2,,,,,,,,,,,,,,,,,,,,,Matches
991,Andoni Gorosabel,es ESP,DF,Athletic Club,es La Liga,29-251,1996,9.1,,,,,,,,,,,,,,,,,,,,,Matches
992,Jon Gorrotxategi,es ESP,MF,Real Sociedad,es La Liga,24-069,2002,21.2,,,,,,,,,,,,,,,,,,,,,Matches
993,Olaf Gorter,nl NED,MF,Lecce,it Serie A,21-071,2005,0.3,,,,,,,,,,,,,,,,,,,,,Matches
994,Alimami Gory,ml MLI,"MF,DF",Paris FC,fr Ligue 1,29-225,1996,8.6,,,,,,,,,,,,,,,,,,,,,Matches
995,Robin Gosens,de GER,"DF,MF",Fiorentina,it Serie A,31-281,1994,16.3,,,,,,,,,,,,,,,,,,,,,Matches
996,Mikel Goti,es ESP,MF,Real Sociedad,es La Liga,23-324,2002,0.8,,,,,,,,,,,,,,,,,,,,,Matches
997,Mario Götze,de GER,MF,Eintracht Frankfurt,de Bundesliga,33-313,1992,8.8,,,,,,,,,,,,,,,,,,,,,Matches
998,Amine Gouiri,dz ALG,"FW,MF",Marseille,fr Ligue 1,26-055,2000,11.8,,,,,,,,,,,,,,,,,,,,,Matches
999,Lucas Gourna-Douath,fr FRA,MF,Le Havre,fr Ligue 1,22-250,2003,9.9,,,,,,,,,,,,,,,,,,,,,Matches
1000,Tiago Gouveia,pt POR,MF,Nice,fr Ligue 1,24-298,2001,5.9,,,,,,,,,,,,,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,Matches
1001,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,de Bundesliga,34-276,1991,4.8,,,,,,,,,,,,,,,,,,,,,Matches
1002,Kamil Grabara,pl POL,GK,Wolfsburg,de Bundesliga,27-094,1999,29,,,,,,,,,,,,,,,,,,,,,Matches
1003,Jonathan Gradit,fr FRA,DF,Lens,fr Ligue 1,33-139,1992,9,,,,,,,,,,,,,,,,,,,,,Matches
1004,Alberto Grassi,it ITA,MF,Cremonese,it Serie A,31-036,1995,14.7,,,,,,,,,,,,,,,,,,,,,Matches
1005,Ryan Gravenberch,nl NED,MF,Liverpool,eng Premier League,23-331,2002,28.5,,,,,,,,,,,,,,,,,,,,,Matches
1006,Archie Gray,eng ENG,"MF,DF",Tottenham Hotspur,eng Premier League,20-031,2006,15.3,,,,,,,,,,,,,,,,,,,,,Matches
1007,Jack Grealish,eng ENG,MF,Everton,eng Premier League,30-214,1995,18.1,,,,,,,,,,,,,,,,,,,,,Matches
1008,Mason Greenwood,eng ENG,MF,Marseille,fr Ligue 1,24-193,2001,23.1,,,,,,,,,,,,,,,,,,,,,Matches
1009,Michael Gregoritsch,at AUT,FW,Augsburg,de Bundesliga,31-359,1994,7.1,,,,,,,,,,,,,,,,,,,,,Matches
1010,Dominik Greif,sk SVK,GK,Lyon,fr Ligue 1,29-006,1997,23,,,,,,,,,,,,,,,,,,,,,Matches
1011,Antoine Griezmann,fr FRA,FW,Atlético Madrid,es La Liga,35-022,1991,11.6,,,,,,,,,,,,,,,,,,,,,Matches
1012,Vincenzo Grifo,it ITA,MF,Freiburg,de Bundesliga,33-005,1993,15,,,,,,,,,,,,,,,,,,,,,Matches
1013,Álex Grimaldo,es ESP,MF,Leverkusen,de Bundesliga,30-204,1995,23,,,,,,,,,,,,,,,,,,,,,Matches
1014,Pascal Groß,de GER,MF,Dortmund,de Bundesliga,34-301,1991,6.8,,,,,,,,,,,,,,,,,,,,,Matches
1015,Pascal Groß,de GER,MF,Brighton,eng Premier League,34-301,1991,12.2,,,,,,,,,,,,,,,,,,,,,Matches
1016,Brajan Gruda,de GER,"MF,FW",RB Leipzig,de Bundesliga,21-316,2004,5.7,,,,,,,,,,,,,,,,,,,,,Matches
1017,Brajan Gruda,de GER,MF,Brighton,eng Premier League,21-316,2004,8,,,,,,,,,,,,,,,,,,,,,Matches
1018,Ilia Gruev,bg BUL,MF,Leeds United,eng Premier League,25-341,2000,14.4,,,,,,,,,,,,,,,,,,,,,Matches
1019,Marco Grüll,at AUT,"MF,FW",Werder Bremen,de Bundesliga,27-280,1998,20.7,,,,,,,,,,,,,,,,,,,,,Matches
1020,Albert Grønbaek,dk DEN,"FW,MF",Hamburger SV,de Bundesliga,24-324,2001,0.3,,,,,,,,,,,,,,,,,,,,,Matches
1021,Albert Grønbaek,dk DEN,MF,Genoa,it Serie A,24-324,2001,1.1,,,,,,,,,,,,,,,,,,,,,Matches
1022,Nemanja Gudelj,rs SRB,"DF,MF",Sevilla,es La Liga,34-147,1991,22.7,,,,,,,,,,,,,,,,,,,,,Matches
1023,Gabriel Gudmundsson,se SWE,"DF,MF",Leeds United,eng Premier League,26-348,1999,26.2,,,,,,,,,,,,,,,,,,,,,Matches
1024,Gonçalo Guedes,pt POR,MF,Real Sociedad,es La Liga,29-134,1996,20.1,,,,,,,,,,,,,,,,,,,,,Matches
1025,Marc Guéhi,eng ENG,DF,Crystal Palace,eng Premier League,25-273,2000,20,,,,,,,,,,,,,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,Matches
1026,Marc Guéhi,eng ENG,DF,Manchester City,eng Premier League,25-273,2000,8,,,,,,,,,,,,,,,,,,,,,Matches
1027,Mattéo Guendouzi,fr FRA,MF,Lazio,it Serie A,26-363,1999,15.9,,,,,,,,,,,,,,,,,,,,,Matches
1028,Javier Guerra,es ESP,MF,Valencia,es La Liga,22-334,2003,17.3,,,,,,,,,,,,,,,,,,,,,Matches
1029,Raphaël Guerreiro,pt POR,MF,Bayern Munich,de Bundesliga,32-111,1993,7,,,,,,,,,,,,,,,,,,,,,Matches
1030,Daniel Guerrero,es ESP,MF,Real Betis,es La Liga,20-260,2005,0,,,,,,,,,,,,,,,,,,,,,Matches
1031,Ismaël Guerti,fr FRA,FW,Metz,fr Ligue 1,21-256,2004,0.3,,,,,,,,,,,,,,,,,,,,,Matches
1032,Evann Guessand,ci CIV,MF,Crystal Palace,eng Premier League,24-285,2001,3.3,,,,,,,,,,,,,,,,,,,,,Matches
1033,Evann Guessand,ci CIV,MF,Aston Villa,eng Premier League,24-285,2001,6.5,,,,,,,,,,,,,,,,,,,,,Matches
1034,Ander Guevara,es ESP,MF,Alavés,es La Liga,28-279,1997,6.6,,,,,,,,,,,,,,,,,,,,,Matches
1035,Idrissa Guèye,sn SEN,FW,Udinese,it Serie A,19-208,2006,2.5,,,,,,,,,,,,,,,,,,,,,Matches
1036,Idrissa Guèye,sn SEN,FW,Metz,fr Ligue 1,19-208,2006,1.5,,,,,,,,,,,,,,,,,,,,,Matches
1037,Pape Gueye,sn SEN,MF,Villarreal,es La Liga,27-078,1999,18.7,,,,,,,,,,,,,,,,,,,,,Matches
1038,Morgan Guilavogui,gn GUI,MF,Lens,fr Ligue 1,28-033,1998,5.5,,,,,,,,,,,,,,,,,,,,,Matches
1039,Frederic Guilbert,fr FRA,DF,Nantes,fr Ligue 1,31-109,1994,2.1,,,,,,,,,,,,,,,,,,,,,Matches
1040,Luis Guilherme,br BRA,FW,West Ham United,eng Premier League,20-062,2006,1.4,,,,,,,,,,,,,,,,,,,,,Matches
1041,Bruno Guimarães,br BRA,MF,Newcastle United,eng Premier League,28-147,1997,22.4,,,,,,,,,,,,,,,,,,,,,Matches
1042,Daouda Guindo,ml MLI,DF,Brest,fr Ligue 1,23-180,2002,14.1,,,,,,,,,,,,,,,,,,,,,Matches
1043,Bahereba Guirassy,fr FRA,"FW,MF",Nantes,fr Ligue 1,19-226,2006,8.9,,,,,,,,,,,,,,,,,,,,,Matches
1044,Serhou Guirassy,gn GUI,FW,Dortmund,de Bundesliga,30-031,1996,22.1,,,,,,,,,,,,,,,,,,,,,Matches
1045,Marc Guiu,es ESP,FW,Sunderland,eng Premier League,20-098,2006,0.2,,,,,,,,,,,,,,,,,,,,,Matches
1046,Marc Guiu,es ESP,FW,Chelsea,eng Premier League,20-098,2006,2.6,,,,,,,,,,,,,,,,,,,,,Matches
1047,Péter Gulácsi,hu HUN,GK,RB Leipzig,de Bundesliga,35-341,1990,21.3,,,,,,,,,,,,,,,,,,,,,Matches
1048,Arda Güler,tr TUR,MF,Real Madrid,es La Liga,21-046,2005,21.6,,,,,,,,,,,,,,,,,,,,,Matches
1049,Gerard Gumbau,es ESP,MF,Rayo Vallecano,es La Liga,31-115,1994,8.5,,,,,,,,,,,,,,,,,,,,,Matches
1050,Angus Gunn,sct SCO,GK,Nottingham Forest,eng Premier League,30-080,1996,0.5,,,,,,,,,,,,,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,Matches
1051,Christian Günter,de GER,DF,Freiburg,de Bundesliga,33-043,1993,13.5,,,,,,,,,,,,,,,,,,,,,Matches
1052,Jon Guridi,es ESP,"MF,FW",Alavés,es La Liga,31-043,1995,8.9,,,,,,,,,,,,,,,,,,,,,Matches
1053,Gorka Guruzeta,es ESP,FW,Athletic Club,es La Liga,29-212,1996,19.2,,,,,,,,,,,,,,,,,,,,,Matches
1054,Malo Gusto,fr FRA,"DF,MF",Chelsea,eng Premier League,22-328,2003,19.3,,,,,,,,,,,,,,,,,,,,,Matches
1055,Linus Güther,de GER,MF,Union Berlin,de Bundesliga,16-004,2010,0.1,,,,,,,,,,,,,,,,,,,,,Matches
1056,Miguel Gutiérrez,es ESP,"MF,DF",Napoli,it Serie A,24-259,2001,12,,,,,,,,,,,,,,,,,,,,,Matches
1057,Albert Guðmundsson,is ISL,"FW,MF",Fiorentina,it Serie A,28-301,1997,21.7,,,,,,,,,,,,,,,,,,,,,Matches
1058,Joško Gvardiol,hr CRO,DF,Manchester City,eng Premier League,24-079,2002,14.5,,,,,,,,,,,,,,,,,,,,,Matches
1059,Viktor Gyökeres,se SWE,FW,Arsenal,eng Premier League,27-312,1998,22,,,,,,,,,,,,,,,,,,,,,Matches
1060,Erling Haaland,no NOR,FW,Manchester City,eng Premier League,25-265,2000,26.8,,,,,,,,,,,,,,,,,,,,,Matches
1061,Janik Haberer,de GER,MF,Union Berlin,de Bundesliga,32-010,1994,17.6,,,,,,,,,,,,,,,,,,,,,Matches
1062,Robin Hack,de GER,MF,Gladbach,de Bundesliga,27-228,1998,2.8,,,,,,,,,,,,,,,,,,,,,Matches
1063,Amadou Haidara,ml MLI,MF,Lens,fr Ligue 1,28-071,1998,1.5,,,,,,,,,,,,,,,,,,,,,Matches
1064,Albian Hajdari,xk KVX,DF,Hoffenheim,de Bundesliga,22-329,2003,22.3,,,,,,,,,,,,,,,,,,,,,Matches
1065,Achraf Hakimi,ma MAR,DF,Paris Saint-Germain,fr Ligue 1,27-159,1998,13.1,,,,,,,,,,,,,,,,,,,,,Matches
1066,Lewis Hall,eng ENG,DF,Newcastle United,eng Premier League,21-216,2004,19.5,,,,,,,,,,,,,,,,,,,,,Matches
1067,Adil Hamdani,fr FRA,MF,Lyon,fr Ligue 1,17-081,2009,0.3,,,,,,,,,,,,,,,,,,,,,Matches
1068,Pierre-Yves Hamel,fr FRA,FW,Paris FC,fr Ligue 1,32-068,1994,0.9,,,,,,,,,,,,,,,,,,,,,Matches
1069,Andreas Hanche-Olsen,no NOR,DF,Mainz 05,de Bundesliga,29-085,1997,9.5,,,,,,,,,,,,,,,,,,,,,Matches
1070,Dávid Hancko,sk SVK,DF,Atlético Madrid,es La Liga,28-120,1997,23.5,,,,,,,,,,,,,,,,,,,,,Matches
1071,Florent Hanin,dz ALG,"DF,MF",Angers,fr Ligue 1,36-067,1990,8.6,,,,,,,,,,,,,,,,,,,,,Matches
1072,Isak Hansen-Aarøen,no NOR,MF,Werder Bremen,de Bundesliga,21-233,2004,0,,,,,,,,,,,,,,,,,,,,,Matches
1073,Taichi Hara,jp JPN,FW,St Pauli,de Bundesliga,26-342,1999,0.3,,,,,,,,,,,,,,,,,,,,,Matches
1074,Hákon Haraldsson,is ISL,MF,Lille,fr Ligue 1,23-002,2003,21.6,,,,,,,,,,,,,,,,,,,,,Matches
1075,Conrad Harder,dk DEN,FW,RB Leipzig,de Bundesliga,21-005,2005,8.9,,,,,,,,,,,,,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,Matches
1076,Jack Harrison,eng ENG,"FW,MF",Fiorentina,it Serie A,29-143,1996,6.1,,,,,,,,,,,,,,,,,,,,,Matches
1077,Jack Harrison,eng ENG,FW,Leeds United,eng Premier League,29-143,1996,3,,,,,,,,,,,,,,,,,,,,,Matches
1078,Abdou Harroui,nl NED,"MF,FW",Hellas Verona,it Serie A,28-089,1998,8.7,,,,,,,,,,,,,,,,,,,,,Matches
1079,Quilindschy Hartman,nl NED,DF,Burnley,eng Premier League,24-149,2001,17.6,,,,,,,,,,,,,,,,,,,,,Matches
1080,Haissem Hassan,eg EGY,"MF,FW",Oviedo,es La Liga,24-063,2002,17.9,,,,,,,,,,,,,,,,,,,,,Matches
1081,Hans Hateboer,nl NED,"DF,MF",Rennes,fr Ligue 1,32-093,1994,0.2,,,,,,,,,,,,,,,,,,,,,Matches
1082,Hans Hateboer,nl NED,"DF,MF",Lyon,fr Ligue 1,32-093,1994,7.4,,,,,,,,,,,,,,,,,,,,,Matches
1083,Jorrel Hato,nl NED,DF,Chelsea,eng Premier League,20-036,2006,7.2,,,,,,,,,,,,,,,,,,,,,Matches
1084,Kjetil Haug,no NOR,GK,Toulouse,fr Ligue 1,27-304,1998,0.3,,,,,,,,,,,,,,,,,,,,,Matches
1085,Kai Havertz,de GER,"MF,FW",Arsenal,eng Premier League,26-305,1999,3.5,,,,,,,,,,,,,,,,,,,,,Matches
1086,Ayden Heaven,eng ENG,DF,Manchester Utd,eng Premier League,19-202,2006,7.3,,,,,,,,,,,,,,,,,,,,,Matches
1087,Jan Paul van Hecke,nl NED,DF,Brighton,eng Premier League,25-308,2000,29.7,,,,,,,,,,,,,,,,,,,,,Matches
1088,Hwang Hee-chan,kr KOR,"FW,MF",Wolves,eng Premier League,30-076,1996,13,,,,,,,,,,,,,,,,,,,,,Matches
1089,Torbjørn Heggem,no NOR,DF,Bologna,it Serie A,27-090,1999,21,,,,,,,,,,,,,,,,,,,,,Matches
1090,Gauthier Hein,fr FRA,MF,Metz,fr Ligue 1,29-248,1996,21.1,,,,,,,,,,,,,,,,,,,,,Matches
1091,Dominique Heintz,de GER,DF,Köln,de Bundesliga,32-240,1993,4.2,,,,,,,,,,,,,,,,,,,,,Matches
1092,George Hemmings,eng ENG,MF,Aston Villa,eng Premier League,19-039,2007,0.3,,,,,,,,,,,,,,,,,,,,,Matches
1093,Dean Henderson,eng ENG,GK,Crystal Palace,eng Premier League,29-031,1997,29,,,,,,,,,,,,,,,,,,,,,Matches
1094,Jordan Henderson,eng ENG,MF,Brentford,eng Premier League,35-299,1990,20.2,,,,,,,,,,,,,,,,,,,,,Matches
1095,Ramon Hendriks,nl NED,DF,Stuttgart,de Bundesliga,24-268,2001,17,,,,,,,,,,,,,,,,,,,,,Matches
